"Domestic City","GAL City","Country","Country Code","State","GAL City Code"
"Abhiramapuram","","India","IND","Jharkhand",""
"Abhiramapuram","","India","IND","Jharkhand",""
"Abohar","","India","IND","Punjab",""
"Abohar","","India","IND","Punjab",""
"Abu Road","","India","IND","Rajasthan",""
"Abu Road","","India","IND","Rajasthan",""
"Acharapakkam","","India","IND","Tamil Nadu",""
"Acharapakkam","","India","IND","Tamil Nadu",""
"Achrol","","India","IND","Rajasthan",""
"Achrol","","India","IND","Rajasthan",""
"Adilabad","","India","IND","Telangana",""
"Adilabad","","India","IND","Telangana",""
"Adoni","","India","IND","Andhra Pradesh",""
"Adoni","","India","IND","Andhra Pradesh",""
"Adoor","","India","IND","Kerala",""
"Adoor","","India","IND","Kerala",""
"Agartala","","India","IND","Tripura",""
"Agartala","","India","IND","Tripura",""
"Agra","","India","IND","Uttar Pradesh",""
"Agra","","India","IND","Uttar Pradesh",""
"Agumbe","","India","IND","Karnataka",""
"Agumbe","","India","IND","Karnataka",""
"Ahmedabad","","India","IND","Gujarat",""
"Ahmedabad","","India","IND","Gujarat",""
"Ahmednagar","","India","IND","Maharashtra",""
"Ahmednagar","","India","IND","Maharashtra",""
"Aizawl","","India","IND","Mizoram",""
"Aizawl","","India","IND","Mizoram",""
"Ajmer","","India","IND","Rajasthan",""
"Ajmer","","India","IND","Rajasthan",""
"Akola","","India","IND","Maharashtra",""
"Akola","","India","IND","Maharashtra",""
"Akola - Up","","India","IND","Uttar Pradesh",""
"Akola - Up","","India","IND","Uttar Pradesh",""
"Alandi","","India","IND","Maharashtra",""
"Alandi","","India","IND","Maharashtra",""
"Alappuzha","","India","IND","Kerala",""
"Alappuzha","","India","IND","Kerala",""
"Alibaug","","India","IND","Maharashtra",""
"Alibaug","","India","IND","Maharashtra",""
"Aligarh","","India","IND","Uttar Pradesh",""
"Aligarh","","India","IND","Uttar Pradesh",""
"Alipura","","India","IND","Madhya Pradesh",""
"Alipura","","India","IND","Madhya Pradesh",""
"Alipurduar","","India","IND","West Bengal",""
"Alipurduar","","India","IND","West Bengal",""
"Alirajpur","","India","IND","Madhya Pradesh",""
"Alirajpur","","India","IND","Madhya Pradesh",""
"Allahabad","","India","IND","Uttar Pradesh",""
"Allahabad","","India","IND","Uttar Pradesh",""
"Alleppey","","India","IND","Kerala",""
"Alleppey","","India","IND","Kerala",""
"Almora","","India","IND","Uttaranchal",""
"Almora","","India","IND","Uttaranchal",""
"Along","","India","IND","Arunachal Pradesh",""
"Along","","India","IND","Arunachal Pradesh",""
"Alsisar","","India","IND","Rajasthan",""
"Alsisar","","India","IND","Rajasthan",""
"Alwar","","India","IND","Rajasthan",""
"Alwar","","India","IND","Rajasthan",""
"Amalapuram","","India","IND","Andhra Pradesh",""
"Amalapuram","","India","IND","Andhra Pradesh",""
"Amarkantak","","India","IND","Madhya Pradesh",""
"Amarkantak","","India","IND","Madhya Pradesh",""
"Ambaji","","India","IND","Gujarat",""
"Ambaji","","India","IND","Gujarat",""
"Ambala","","India","IND","Haryana",""
"Ambala","","India","IND","Haryana",""
"Ambedkar Nagar","","India","IND","Uttar Pradesh",""
"Ambedkar Nagar","","India","IND","Uttar Pradesh",""
"Ambegaon","","India","IND","Maharashtra",""
"Ambegaon","","India","IND","Maharashtra",""
"Ambikapur","","India","IND","Chhattisgarh",""
"Ambikapur","","India","IND","Chhattisgarh",""
"Amboli","","India","IND","Maharashtra",""
"Amboli","","India","IND","Maharashtra",""
"Ambur","","India","IND","Tamil Nadu",""
"Ambur","","India","IND","Tamil Nadu",""
"Amethi","","India","IND","Uttar Pradesh",""
"Amethi","","India","IND","Uttar Pradesh",""
"Amla","","India","IND","Madhya Pradesh",""
"Amla","","India","IND","Madhya Pradesh",""
"Amravati","","India","IND","Maharashtra",""
"Amravati","","India","IND","Maharashtra",""
"Amreli","","India","IND","Gujarat",""
"Amreli","","India","IND","Gujarat",""
"Amritsar","","India","IND","Punjab",""
"Amritsar","","India","IND","Punjab",""
"Amroha","","India","IND","Uttar Pradesh",""
"Amroha","","India","IND","Uttar Pradesh",""
"Anakapalle","","India","IND","Andhra Pradesh",""
"Anakapalle","","India","IND","Andhra Pradesh",""
"Anand","","India","IND","Gujarat",""
"Anand","","India","IND","Gujarat",""
"Anandapur","","India","IND","Orissa",""
"Anandapur","","India","IND","Orissa",""
"Anandpur Sahib","","India","IND","Punjab",""
"Anandpur Sahib","","India","IND","Punjab",""
"Anantapur","","India","IND","Andhra Pradesh",""
"Anantapur","","India","IND","Andhra Pradesh",""
"Anantnag","","India","IND","Jammu & Kashmir",""
"Anantnag","","India","IND","Jammu & Kashmir",""
"Andaman","","India","IND","Andaman Nicobar",""
"Andaman","","India","IND","Andaman Nicobar",""
"Angul","","India","IND","Orissa",""
"Angul","","India","IND","Orissa",""
"Anjar","","India","IND","Gujarat",""
"Anjar","","India","IND","Gujarat",""
"Ankleshwar","","India","IND","Gujarat",""
"Ankleshwar","","India","IND","Gujarat",""
"Ankola","","India","IND","Karnataka",""
"Ankola","","India","IND","Karnataka",""
"Annavaram","","India","IND","Andhra Pradesh",""
"Annavaram","","India","IND","Andhra Pradesh",""
"Anpara","","India","IND","Uttar Pradesh",""
"Anpara","","India","IND","Uttar Pradesh",""
"Anuppur","","India","IND","Madhya Pradesh",""
"Anuppur","","India","IND","Madhya Pradesh",""
"Arakkonam","","India","IND","Tamil Nadu",""
"Arakkonam","","India","IND","Tamil Nadu",""
"Araku","","India","IND","Andhra Pradesh",""
"Araku","","India","IND","Andhra Pradesh",""
"Araria","","India","IND","Bihar",""
"Araria","","India","IND","Bihar",""
"Aritar","","India","IND","Sikkim",""
"Aritar","","India","IND","Sikkim",""
"Ariyalur","","India","IND","Tamil Nadu",""
"Ariyalur","","India","IND","Tamil Nadu",""
"Arni","","India","IND","Tamil Nadu",""
"Arni","","India","IND","Tamil Nadu",""
"Aronda","","India","IND","Maharashtra",""
"Aronda","","India","IND","Maharashtra",""
"Arrah","","India","IND","Bihar",""
"Arrah","","India","IND","Bihar",""
"Asansol","","India","IND","West Bengal",""
"Asansol","","India","IND","West Bengal",""
"Ashoknagar","","India","IND","Madhya Pradesh",""
"Ashoknagar","","India","IND","Madhya Pradesh",""
"Ashtamudi","","India","IND","Kerala",""
"Ashtamudi","","India","IND","Kerala",""
"Athirapally","","India","IND","Kerala",""
"Athirapally","","India","IND","Kerala",""
"Attapadi","","India","IND","Kerala",""
"Attapadi","","India","IND","Kerala",""
"Attappadi","","India","IND","Kerala",""
"Attappadi","","India","IND","Kerala",""
"Auli","","India","IND","Uttaranchal",""
"Auli","","India","IND","Uttaranchal",""
"Aurangabad","","India","IND","Maharashtra",""
"Aurangabad","","India","IND","Maharashtra",""
"Aurangabad - Bihar","","India","IND","Bihar",""
"Aurangabad - Bihar","","India","IND","Bihar",""
"Auroville","","India","IND","Tamil Nadu",""
"Auroville","","India","IND","Tamil Nadu",""
"Ayodhya","","India","IND","Uttar Pradesh",""
"Ayodhya","","India","IND","Uttar Pradesh",""
"Azamgarh","","India","IND","Uttar Pradesh",""
"Azamgarh","","India","IND","Uttar Pradesh",""
"B-r-hills","","India","IND","Karnataka",""
"B-r-hills","","India","IND","Karnataka",""
"Badami","","India","IND","Karnataka",""
"Badami","","India","IND","Karnataka",""
"Baddi","","India","IND","Himachal Pradesh",""
"Baddi","","India","IND","Himachal Pradesh",""
"Badrinath","","India","IND","Uttaranchal",""
"Badrinath","","India","IND","Uttaranchal",""
"Bagalkot","","India","IND","Karnataka",""
"Bagalkot","","India","IND","Karnataka",""
"Bagar","","India","IND","Rajasthan",""
"Bagar","","India","IND","Rajasthan",""
"Bageshwar","","India","IND","Uttaranchal",""
"Bageshwar","","India","IND","Uttaranchal",""
"Baghpat","","India","IND","Uttar Pradesh",""
"Baghpat","","India","IND","Uttar Pradesh",""
"Bahadurgarh","","India","IND","Haryana",""
"Bahadurgarh","","India","IND","Haryana",""
"Baharampur","","India","IND","West Bengal",""
"Baharampur","","India","IND","West Bengal",""
"Bahraich","","India","IND","Uttar Pradesh",""
"Bahraich","","India","IND","Uttar Pradesh",""
"Baikunthpur","","India","IND","Chhattisgarh",""
"Baikunthpur","","India","IND","Chhattisgarh",""
"Baje","","India","IND","Maharashtra",""
"Baje","","India","IND","Maharashtra",""
"Bajpur","","India","IND","Uttaranchal",""
"Bajpur","","India","IND","Uttaranchal",""
"Bakkhali","","India","IND","West Bengal",""
"Bakkhali","","India","IND","West Bengal",""
"Balaghat","","India","IND","Madhya Pradesh",""
"Balaghat","","India","IND","Madhya Pradesh",""
"Balangir","","India","IND","Orissa",""
"Balangir","","India","IND","Orissa",""
"Balasinor","","India","IND","Gujarat",""
"Balasinor","","India","IND","Gujarat",""
"Balasore","","India","IND","Orissa",""
"Balasore","","India","IND","Orissa",""
"Balehonnur","","India","IND","Karnataka",""
"Balehonnur","","India","IND","Karnataka",""
"Ballabhgarh","","India","IND","Haryana",""
"Ballabhgarh","","India","IND","Haryana",""
"Ballia","","India","IND","Uttar Pradesh",""
"Ballia","","India","IND","Uttar Pradesh",""
"Balotra","","India","IND","Rajasthan",""
"Balotra","","India","IND","Rajasthan",""
"Balrampur","","India","IND","Uttar Pradesh",""
"Balrampur","","India","IND","Uttar Pradesh",""
"Bambora","","India","IND","Rajasthan",""
"Bambora","","India","IND","Rajasthan",""
"Banaskantha","","India","IND","Gujarat",""
"Banaskantha","","India","IND","Gujarat",""
"Banda","","India","IND","Uttar Pradesh",""
"Banda","","India","IND","Uttar Pradesh",""
"Bandhavgarh","","India","IND","Madhya Pradesh",""
"Bandhavgarh","","India","IND","Madhya Pradesh",""
"Bandipur","","India","IND","Karnataka",""
"Bandipur","","India","IND","Karnataka",""
"Banga","","India","IND","Punjab",""
"Banga","","India","IND","Punjab",""
"Bangalore","","India","IND","Karnataka",""
"Bangalore","","India","IND","Karnataka",""
"Bangiriposi","","India","IND","Orissa",""
"Bangiriposi","","India","IND","Orissa",""
"Banjar","","India","IND","Himachal Pradesh",""
"Banjar","","India","IND","Himachal Pradesh",""
"Bankura","","India","IND","West Bengal",""
"Bankura","","India","IND","West Bengal",""
"Banswara","","India","IND","Rajasthan",""
"Banswara","","India","IND","Rajasthan",""
"Bantwal","","India","IND","Karnataka",""
"Bantwal","","India","IND","Karnataka",""
"Bapatla","","India","IND","Andhra Pradesh",""
"Bapatla","","India","IND","Andhra Pradesh",""
"Barabanki","","India","IND","Uttar Pradesh",""
"Barabanki","","India","IND","Uttar Pradesh",""
"Baramati","","India","IND","Maharashtra",""
"Baramati","","India","IND","Maharashtra",""
"Baran","","India","IND","Rajasthan",""
"Baran","","India","IND","Rajasthan",""
"Baratang","","India","IND","Andaman Nicobar",""
"Baratang","","India","IND","Andaman Nicobar",""
"Barbil","","India","IND","Orissa",""
"Barbil","","India","IND","Orissa",""
"Bardhaman","","India","IND","West Bengal",""
"Bardhaman","","India","IND","West Bengal",""
"Bareilly","","India","IND","Uttar Pradesh",""
"Bareilly","","India","IND","Uttar Pradesh",""
"Bargarh","","India","IND","Orissa",""
"Bargarh","","India","IND","Orissa",""
"Bargi","","India","IND","Madhya Pradesh",""
"Bargi","","India","IND","Madhya Pradesh",""
"Baripada","","India","IND","Orissa",""
"Baripada","","India","IND","Orissa",""
"Barkot","","India","IND","Uttaranchal",""
"Barkot","","India","IND","Uttaranchal",""
"Barmer","","India","IND","Rajasthan",""
"Barmer","","India","IND","Rajasthan",""
"Barnala","","India","IND","Punjab",""
"Barnala","","India","IND","Punjab",""
"Barog","","India","IND","Himachal Pradesh",""
"Barog","","India","IND","Himachal Pradesh",""
"Barpeta","","India","IND","Assam",""
"Barpeta","","India","IND","Assam",""
"Barsar","","India","IND","Himachal Pradesh",""
"Barsar","","India","IND","Himachal Pradesh",""
"Barwah","","India","IND","Madhya Pradesh",""
"Barwah","","India","IND","Madhya Pradesh",""
"Barwani","","India","IND","Madhya Pradesh",""
"Barwani","","India","IND","Madhya Pradesh",""
"Basar","","India","IND","Telangana",""
"Basar","","India","IND","Telangana",""
"Basti","","India","IND","Uttar Pradesh",""
"Basti","","India","IND","Uttar Pradesh",""
"Batala","","India","IND","Punjab",""
"Batala","","India","IND","Punjab",""
"Batlagundu","","India","IND","Tamil Nadu",""
"Batlagundu","","India","IND","Tamil Nadu",""
"Beas","","India","IND","Punjab",""
"Beas","","India","IND","Punjab",""
"Beawar","","India","IND","Rajasthan",""
"Beawar","","India","IND","Rajasthan",""
"Beed","","India","IND","Maharashtra",""
"Beed","","India","IND","Maharashtra",""
"Begusarai","","India","IND","Bihar",""
"Begusarai","","India","IND","Bihar",""
"Behror","","India","IND","Rajasthan",""
"Behror","","India","IND","Rajasthan",""
"Bekal","","India","IND","Kerala",""
"Bekal","","India","IND","Kerala",""
"Belgaum","","India","IND","Karnataka",""
"Belgaum","","India","IND","Karnataka",""
"Bellary","","India","IND","Karnataka",""
"Bellary","","India","IND","Karnataka",""
"Belthangady","","India","IND","Karnataka",""
"Belthangady","","India","IND","Karnataka",""
"Belur Halebedu","","India","IND","Karnataka",""
"Belur Halebedu","","India","IND","Karnataka",""
"Berhampur","","India","IND","Orissa",""
"Berhampur","","India","IND","Orissa",""
"Berinag","","India","IND","Uttaranchal",""
"Berinag","","India","IND","Uttaranchal",""
"Bermiok","","India","IND","Sikkim",""
"Bermiok","","India","IND","Sikkim",""
"Betalghat","","India","IND","Uttaranchal",""
"Betalghat","","India","IND","Uttaranchal",""
"Bettiah","","India","IND","Bihar",""
"Bettiah","","India","IND","Bihar",""
"Betul","","India","IND","Madhya Pradesh",""
"Betul","","India","IND","Madhya Pradesh",""
"Bhabua","","India","IND","Bihar",""
"Bhabua","","India","IND","Bihar",""
"Bhadohi","","India","IND","Uttar Pradesh",""
"Bhadohi","","India","IND","Uttar Pradesh",""
"Bhadra","","India","IND","Rajasthan",""
"Bhadra","","India","IND","Rajasthan",""
"Bhadrachalam","","India","IND","Telangana",""
"Bhadrachalam","","India","IND","Telangana",""
"Bhadrak","","India","IND","Orissa",""
"Bhadrak","","India","IND","Orissa",""
"Bhadravati","","India","IND","Karnataka",""
"Bhadravati","","India","IND","Karnataka",""
"Bhagwanpur","","India","IND","Uttaranchal",""
"Bhagwanpur","","India","IND","Uttaranchal",""
"Bhalukpong","","India","IND","Arunachal Pradesh",""
"Bhalukpong","","India","IND","Arunachal Pradesh",""
"Bhandara","","India","IND","Maharashtra",""
"Bhandara","","India","IND","Maharashtra",""
"Bhandardara","","India","IND","Maharashtra",""
"Bhandardara","","India","IND","Maharashtra",""
"Bharatpur","","India","IND","Rajasthan",""
"Bharatpur","","India","IND","Rajasthan",""
"Bharmour","","India","IND","Himachal Pradesh",""
"Bharmour","","India","IND","Himachal Pradesh",""
"Bharuch","","India","IND","Gujarat",""
"Bharuch","","India","IND","Gujarat",""
"Bhatinda","","India","IND","Punjab",""
"Bhatinda","","India","IND","Punjab",""
"Bhatkal","","India","IND","Karnataka",""
"Bhatkal","","India","IND","Karnataka",""
"Bhavangadh","","India","IND","Gujarat",""
"Bhavangadh","","India","IND","Gujarat",""
"Bhavnagar","","India","IND","Gujarat",""
"Bhavnagar","","India","IND","Gujarat",""
"Bhawanipatna","","India","IND","Orissa",""
"Bhawanipatna","","India","IND","Orissa",""
"Bhedaghat","","India","IND","Madhya Pradesh",""
"Bhedaghat","","India","IND","Madhya Pradesh",""
"Bhilai","","India","IND","Chhattisgarh",""
"Bhilai","","India","IND","Chhattisgarh",""
"Bhilwara","","India","IND","Rajasthan",""
"Bhilwara","","India","IND","Rajasthan",""
"Bhimavaram","","India","IND","Andhra Pradesh",""
"Bhimavaram","","India","IND","Andhra Pradesh",""
"Bhimbetka","","India","IND","Madhya Pradesh",""
"Bhimbetka","","India","IND","Madhya Pradesh",""
"Bhimtal","","India","IND","Uttaranchal",""
"Bhimtal","","India","IND","Uttaranchal",""
"Bhitarkanika","","India","IND","Orissa",""
"Bhitarkanika","","India","IND","Orissa",""
"Bhiwadi","","India","IND","Rajasthan",""
"Bhiwadi","","India","IND","Rajasthan",""
"Bhiwandi","","India","IND","Maharashtra",""
"Bhiwandi","","India","IND","Maharashtra",""
"Bhiwani","","India","IND","Haryana",""
"Bhiwani","","India","IND","Haryana",""
"Bhopal","","India","IND","Madhya Pradesh",""
"Bhopal","","India","IND","Madhya Pradesh",""
"Bhorgiri","","India","IND","Maharashtra",""
"Bhorgiri","","India","IND","Maharashtra",""
"Bhota","","India","IND","Himachal Pradesh",""
"Bhota","","India","IND","Himachal Pradesh",""
"Bhowali","","India","IND","Uttaranchal",""
"Bhowali","","India","IND","Uttaranchal",""
"Bhubaneshwar","","India","IND","Orissa",""
"Bhubaneshwar","","India","IND","Orissa",""
"Bhuj","","India","IND","Gujarat",""
"Bhuj","","India","IND","Gujarat",""
"Bhuntar","","India","IND","Himachal Pradesh",""
"Bhuntar","","India","IND","Himachal Pradesh",""
"Bhusawal","","India","IND","Maharashtra",""
"Bhusawal","","India","IND","Maharashtra",""
"Biaora","","India","IND","Madhya Pradesh",""
"Biaora","","India","IND","Madhya Pradesh",""
"Bidar","","India","IND","Karnataka",""
"Bidar","","India","IND","Karnataka",""
"Bihar Sharif","","India","IND","Bihar",""
"Bihar Sharif","","India","IND","Bihar",""
"Bijainagar","","India","IND","Rajasthan",""
"Bijainagar","","India","IND","Rajasthan",""
"Bijapur","","India","IND","Karnataka",""
"Bijapur","","India","IND","Karnataka",""
"Bijnor","","India","IND","Uttar Pradesh",""
"Bijnor","","India","IND","Uttar Pradesh",""
"Bikaner","","India","IND","Rajasthan",""
"Bikaner","","India","IND","Rajasthan",""
"Bilaspur","","India","IND","Chhattisgarh",""
"Bilaspur","","India","IND","Chhattisgarh",""
"Bilaspur - Himachal","","India","IND","Himachal Pradesh",""
"Bilaspur - Himachal","","India","IND","Himachal Pradesh",""
"Bina","","India","IND","Madhya Pradesh",""
"Bina","","India","IND","Madhya Pradesh",""
"Binsar","","India","IND","Uttaranchal",""
"Binsar","","India","IND","Uttaranchal",""
"Bir- Himachal","","India","IND","Himachal Pradesh",""
"Bir- Himachal","","India","IND","Himachal Pradesh",""
"Birbhum","","India","IND","West Bengal",""
"Birbhum","","India","IND","West Bengal",""
"Birpara","","India","IND","West Bengal",""
"Birpara","","India","IND","West Bengal",""
"Bishnupur","","India","IND","West Bengal",""
"Bishnupur","","India","IND","West Bengal",""
"Bodhgaya","","India","IND","Bihar",""
"Bodhgaya","","India","IND","Bihar",""
"Bokaro","","India","IND","Jharkhand",""
"Bokaro","","India","IND","Jharkhand",""
"Bolpur","","India","IND","West Bengal",""
"Bolpur","","India","IND","West Bengal",""
"Bomdila","","India","IND","Arunachal Pradesh",""
"Bomdila","","India","IND","Arunachal Pradesh",""
"Bongaigaon","","India","IND","Assam",""
"Bongaigaon","","India","IND","Assam",""
"Bordi","","India","IND","Maharashtra",""
"Bordi","","India","IND","Maharashtra",""
"Borong","","India","IND","Sikkim",""
"Borong","","India","IND","Sikkim",""
"Boudh","","India","IND","Orissa",""
"Boudh","","India","IND","Orissa",""
"Budaun","","India","IND","Uttar Pradesh",""
"Budaun","","India","IND","Uttar Pradesh",""
"Bulandshahr","","India","IND","Uttar Pradesh",""
"Bulandshahr","","India","IND","Uttar Pradesh",""
"Buldhana","","India","IND","Maharashtra",""
"Buldhana","","India","IND","Maharashtra",""
"Bundelkhand","","India","IND","Uttar Pradesh",""
"Bundelkhand","","India","IND","Uttar Pradesh",""
"Bundi","","India","IND","Rajasthan",""
"Bundi","","India","IND","Rajasthan",""
"Burdwan","","India","IND","West Bengal",""
"Burdwan","","India","IND","West Bengal",""
"Burhanpur","","India","IND","Madhya Pradesh",""
"Burhanpur","","India","IND","Madhya Pradesh",""
"Buxar","","India","IND","Bihar",""
"Buxar","","India","IND","Bihar",""
"Byasi","","India","IND","Uttaranchal",""
"Byasi","","India","IND","Uttaranchal",""
"Calicut","","India","IND","Kerala",""
"Calicut","","India","IND","Kerala",""
"Chaibasa","","India","IND","Jharkhand",""
"Chaibasa","","India","IND","Jharkhand",""
"Chail","","India","IND","Himachal Pradesh",""
"Chail","","India","IND","Himachal Pradesh",""
"Chakradharpur","","India","IND","Jharkhand",""
"Chakradharpur","","India","IND","Jharkhand",""
"Chakrata","","India","IND","Uttaranchal",""
"Chakrata","","India","IND","Uttaranchal",""
"Chalsa","","India","IND","West Bengal",""
"Chalsa","","India","IND","West Bengal",""
"Chamarajanagar","","India","IND","Karnataka",""
"Chamarajanagar","","India","IND","Karnataka",""
"Chamba-himachal","","India","IND","Himachal Pradesh",""
"Chamba-himachal","","India","IND","Himachal Pradesh",""
"Chamba-uttaranchal","","India","IND","Uttaranchal",""
"Chamba-uttaranchal","","India","IND","Uttaranchal",""
"Chambal","","India","IND","Uttar Pradesh",""
"Chambal","","India","IND","Uttar Pradesh",""
"Chamoli","","India","IND","Uttaranchal",""
"Chamoli","","India","IND","Uttaranchal",""
"Champawat","","India","IND","Uttaranchal",""
"Champawat","","India","IND","Uttaranchal",""
"Chamunda","","India","IND","Himachal Pradesh",""
"Chamunda","","India","IND","Himachal Pradesh",""
"Chanderi","","India","IND","Madhya Pradesh",""
"Chanderi","","India","IND","Madhya Pradesh",""
"Chandigarh","","India","IND","Chandigarh",""
"Chandigarh","","India","IND","Chandigarh",""
"Chandipur","","India","IND","Orissa",""
"Chandipur","","India","IND","Orissa",""
"Chandrapur","","India","IND","Maharashtra",""
"Chandrapur","","India","IND","Maharashtra",""
"Changanacherry","","India","IND","Kerala",""
"Changanacherry","","India","IND","Kerala",""
"Channarayapatna","","India","IND","Karnataka",""
"Channarayapatna","","India","IND","Karnataka",""
"Charkhi Dadri","","India","IND","Haryana",""
"Charkhi Dadri","","India","IND","Haryana",""
"Chatra","","India","IND","Jharkhand",""
"Chatra","","India","IND","Jharkhand",""
"Chaukori","","India","IND","Uttaranchal",""
"Chaukori","","India","IND","Uttaranchal",""
"Chengalpet","","India","IND","Tamil Nadu",""
"Chengalpet","","India","IND","Tamil Nadu",""
"Chennai","","India","IND","Tamil Nadu",""
"Chennai","","India","IND","Tamil Nadu",""
"Cherrapunji","","India","IND","Meghalaya",""
"Cherrapunji","","India","IND","Meghalaya",""
"Cherthala","","India","IND","Kerala",""
"Cherthala","","India","IND","Kerala",""
"Chettinad","","India","IND","Tamil Nadu",""
"Chettinad","","India","IND","Tamil Nadu",""
"Chhapra","","India","IND","Bihar",""
"Chhapra","","India","IND","Bihar",""
"Chhatarpur","","India","IND","Madhya Pradesh",""
"Chhatarpur","","India","IND","Madhya Pradesh",""
"Chhaturpur","","India","IND","Madhya Pradesh",""
"Chhaturpur","","India","IND","Madhya Pradesh",""
"Chhindwara","","India","IND","Madhya Pradesh",""
"Chhindwara","","India","IND","Madhya Pradesh",""
"Chhota Udepur","","India","IND","Gujarat",""
"Chhota Udepur","","India","IND","Gujarat",""
"Chidambaram","","India","IND","Tamil Nadu",""
"Chidambaram","","India","IND","Tamil Nadu",""
"Chikhaldara","","India","IND","Maharashtra",""
"Chikhaldara","","India","IND","Maharashtra",""
"Chikhali","","India","IND","Maharashtra",""
"Chikhali","","India","IND","Maharashtra",""
"Chikkaballapur","","India","IND","Karnataka",""
"Chikkaballapur","","India","IND","Karnataka",""
"Chikmagalur","","India","IND","Karnataka",""
"Chikmagalur","","India","IND","Karnataka",""
"Chindi","","India","IND","Himachal Pradesh",""
"Chindi","","India","IND","Himachal Pradesh",""
"Chinnamanur","","India","IND","Tamil Nadu",""
"Chinnamanur","","India","IND","Tamil Nadu",""
"Chintpurni","","India","IND","Himachal Pradesh",""
"Chintpurni","","India","IND","Himachal Pradesh",""
"Chiplun","","India","IND","Maharashtra",""
"Chiplun","","India","IND","Maharashtra",""
"Chirala","","India","IND","Andhra Pradesh",""
"Chirala","","India","IND","Andhra Pradesh",""
"Chitradurga","","India","IND","Karnataka",""
"Chitradurga","","India","IND","Karnataka",""
"Chitrakoot","","India","IND","Madhya Pradesh",""
"Chitrakoot","","India","IND","Madhya Pradesh",""
"Chitrakoot Dham (karwi)","","India","IND","Uttar Pradesh",""
"Chitrakoot Dham (karwi)","","India","IND","Uttar Pradesh",""
"Chittoor","","India","IND","Andhra Pradesh",""
"Chittoor","","India","IND","Andhra Pradesh",""
"Chittorgarh","","India","IND","Rajasthan",""
"Chittorgarh","","India","IND","Rajasthan",""
"Chopta","","India","IND","Uttaranchal",""
"Chopta","","India","IND","Uttaranchal",""
"Choral","","India","IND","Madhya Pradesh",""
"Choral","","India","IND","Madhya Pradesh",""
"Churu","","India","IND","Rajasthan",""
"Churu","","India","IND","Rajasthan",""
"Cochin","","India","IND","Kerala",""
"Cochin","","India","IND","Kerala",""
"Coimbatore","","India","IND","Tamil Nadu",""
"Coimbatore","","India","IND","Tamil Nadu",""
"Conoor","","India","IND","Tamil Nadu",""
"Conoor","","India","IND","Tamil Nadu",""
"Cooch Behar","","India","IND","West Bengal",""
"Cooch Behar","","India","IND","West Bengal",""
"Coorg","","India","IND","Karnataka",""
"Coorg","","India","IND","Karnataka",""
"Corbett","","India","IND","Uttaranchal",""
"Corbett","","India","IND","Uttaranchal",""
"Courtallam","","India","IND","Tamil Nadu",""
"Courtallam","","India","IND","Tamil Nadu",""
"Cuddalore","","India","IND","Tamil Nadu",""
"Cuddalore","","India","IND","Tamil Nadu",""
"Cumbum","","India","IND","Tamil Nadu",""
"Cumbum","","India","IND","Tamil Nadu",""
"Cuttack","","India","IND","Orissa",""
"Cuttack","","India","IND","Orissa",""
"Dabhosa","","India","IND","Maharashtra",""
"Dabhosa","","India","IND","Maharashtra",""
"Dahanu","","India","IND","Maharashtra",""
"Dahanu","","India","IND","Maharashtra",""
"Dahej","","India","IND","Gujarat",""
"Dahej","","India","IND","Gujarat",""
"Dahod","","India","IND","Gujarat",""
"Dahod","","India","IND","Gujarat",""
"Dakor","","India","IND","Gujarat",""
"Dakor","","India","IND","Gujarat",""
"Dalhousie","","India","IND","Himachal Pradesh",""
"Dalhousie","","India","IND","Himachal Pradesh",""
"Daman","","India","IND","Daman & Diu",""
"Daman","","India","IND","Daman & Diu",""
"Damoh","","India","IND","Madhya Pradesh",""
"Damoh","","India","IND","Madhya Pradesh",""
"Dandeli","","India","IND","Karnataka",""
"Dandeli","","India","IND","Karnataka",""
"Danta","","India","IND","Gujarat",""
"Danta","","India","IND","Gujarat",""
"Dapoli","","India","IND","Maharashtra",""
"Dapoli","","India","IND","Maharashtra",""
"Darbhanga","","India","IND","Bihar",""
"Darbhanga","","India","IND","Bihar",""
"Daringbadi","","India","IND","Orissa",""
"Daringbadi","","India","IND","Orissa",""
"Darjeeling","","India","IND","West Bengal",""
"Darjeeling","","India","IND","West Bengal",""
"Darlaghat","","India","IND","Himachal Pradesh",""
"Darlaghat","","India","IND","Himachal Pradesh",""
"Dasada","","India","IND","Gujarat",""
"Dasada","","India","IND","Gujarat",""
"Datia","","India","IND","Madhya Pradesh",""
"Datia","","India","IND","Madhya Pradesh",""
"Dausa","","India","IND","Rajasthan",""
"Dausa","","India","IND","Rajasthan",""
"Davanagere","","India","IND","Karnataka",""
"Davanagere","","India","IND","Karnataka",""
"Dechu","","India","IND","Rajasthan",""
"Dechu","","India","IND","Rajasthan",""
"Deesa","","India","IND","Gujarat",""
"Deesa","","India","IND","Gujarat",""
"Dehradun","","India","IND","Uttaranchal",""
"Dehradun","","India","IND","Uttaranchal",""
"Dehri","","India","IND","Bihar",""
"Dehri","","India","IND","Bihar",""
"Delawadi","","India","IND","Madhya Pradesh",""
"Delawadi","","India","IND","Madhya Pradesh",""
"Deoghar","","India","IND","Jharkhand",""
"Deoghar","","India","IND","Jharkhand",""
"Deoria","","India","IND","Uttar Pradesh",""
"Deoria","","India","IND","Uttar Pradesh",""
